terrainid,tx,tz,surface_height
10450,1000130,1004390,680.507
10451,1000140,1004390,679.92
10452,1000150,1004390,679.307
10453,1000160,1004390,678.782
10454,1000170,1004390,678.242
10455,1000180,1004390,677.852
10456,1000190,1004390,677.594
10457,1000200,1004390,677.308
10458,1000210,1004390,676.914
10459,1000220,1004390,676.486
10460,1000230,1004390,675.668
10461,1000240,1004390,674.53
10462,1000250,1004390,673.29
10463,1000260,1004390,671.848
10464,1000270,1004390,670.679
10465,1000280,1004390,669.545
10466,1000290,1004390,668.476
10467,1000300,1004390,667.286
10468,1000310,1004390,666.052
10469,1000320,1004390,665.178
10470,1000330,1004390,664.461
10471,1000340,1004390,663.7
10472,1000350,1004390,663.471
10473,1000360,1004390,663.314
10474,1000370,1004390,663.119
10475,1000380,1004390,662.962
10476,1000390,1004390,662.997
10477,1000400,1004390,663.117
10478,1000410,1004390,663.324
10479,1000420,1004390,663.605
10480,1000430,1004390,663.961
10481,1000440,1004390,664.37
10482,1000450,1004390,664.662
10483,1000460,1004390,664.869
10484,1000470,1004390,664.909
10485,1000480,1004390,664.782
10486,1000490,1004390,664.412
10487,1000500,1004390,664.108
10488,1000510,1004390,663.691
10489,1000520,1004390,663.394
10490,1000530,1004390,662.245
10491,1000540,1004390,660.993
10492,1000550,1004390,659.703
10493,1000560,1004390,658.404
10494,1000570,1004390,657.063
10495,1000580,1004390,656.358
10496,1000590,1004390,655.918
10497,1000600,1004390,655.363
10498,1000610,1004390,655.113
10499,1000620,1004390,654.956
10500,1000630,1004390,655.023
10501,1000640,1004390,655.115
10502,1000650,1004390,655.375
10503,1000660,1004390,655.679
10504,999660,1004400,689.686
10505,999670,1004400,689.017
10506,999680,1004400,688.396
10507,999690,1004400,687.982
10508,999700,1004400,687.534
10509,999710,1004400,687.182
10510,999720,1004400,686.925
10511,999730,1004400,686.763
10512,999740,1004400,686.693
10513,999750,1004400,686.601
10514,999760,1004400,686.515
10515,999770,1004400,686.355
10516,999780,1004400,686.256
10517,999790,1004400,686.166
10518,999800,1004400,686.195
10519,999810,1004400,686.262
10520,999820,1004400,686.322
10521,999830,1004400,686.461
10522,999840,1004400,686.682
10523,999850,1004400,686.905
10524,999860,1004400,687.148
10525,999870,1004400,687.386
10526,999880,1004400,687.678
10527,999890,1004400,688.062
10528,999900,1004400,688.367
10529,999910,1004400,688.695
10530,999920,1004400,688.903
10531,999930,1004400,688.995
10532,999940,1004400,689.043
10533,999950,1004400,688.969
10534,999960,1004400,688.77
10535,999970,1004400,688.527
10536,999980,1004400,688.232
10537,999990,1004400,687.962
10538,1000000,1004400,687.651
10539,1000010,1004400,687.213
10540,1000020,1004400,686.843
10541,1000030,1004400,686.536
10542,1000040,1004400,686.095
10543,1000050,1004400,685.635
10544,1000060,1004400,685.056
10545,1000070,1004400,684.383
10546,1000080,1004400,683.659
10547,1000090,1004400,682.943
10548,1000100,1004400,682.319
10549,1000110,1004400,681.656
10550,1000120,1004400,680.949
10551,1000130,1004400,680.163
10552,1000140,1004400,679.436
10553,1000150,1004400,678.796
10554,1000160,1004400,678.188
10555,1000170,1004400,677.694
10556,1000180,1004400,677.332
10557,1000190,1004400,677
10558,1000200,1004400,676.578
10559,1000210,1004400,676.134
10560,1000220,1004400,675.615
10561,1000230,1004400,674.877
10562,1000240,1004400,673.813
10563,1000250,1004400,672.887
10564,1000260,1004400,671.512
10565,1000270,1004400,670.339
10566,1000280,1004400,669.336
10567,1000290,1004400,668.385
10568,1000300,1004400,667.394
10569,1000310,1004400,666.392
10570,1000320,1004400,665.59
10571,1000330,1004400,664.894
10572,1000340,1004400,664.277
10573,1000350,1004400,664.025
10574,1000360,1004400,663.931
10575,1000370,1004400,663.773
10576,1000380,1004400,663.621
10577,1000390,1004400,663.592
10578,1000400,1004400,663.673
10579,1000410,1004400,663.872
10580,1000420,1004400,664.136
10581,1000430,1004400,664.456
10582,1000440,1004400,664.832
10583,1000450,1004400,665.184
10584,1000460,1004400,665.315
10585,1000470,1004400,665.272
10586,1000480,1004400,665.05
10587,1000490,1004400,664.669
10588,1000500,1004400,664.32
10589,1000510,1004400,664.046
10590,1000520,1004400,663.648
10591,1000530,1004400,662.766
10592,1000540,1004400,661.506
10593,1000550,1004400,660.282
10594,1000560,1004400,659.047
10595,1000570,1004400,657.854
10596,1000580,1004400,657.163
10597,1000590,1004400,656.715
10598,1000600,1004400,656.195
10599,1000610,1004400,655.941
10600,1000620,1004400,655.665
10601,1000630,1004400,655.712
10602,1000640,1004400,655.775
10603,1000650,1004400,655.926
10604,1000660,1004400,656.245
10605,999660,1004410,690.067
10606,999670,1004410,689.389
10607,999680,1004410,688.798
10608,999690,1004410,688.361
10609,999700,1004410,687.939
10610,999710,1004410,687.622
10611,999720,1004410,687.322
10612,999730,1004410,687.112
10613,999740,1004410,687.057
10614,999750,1004410,686.95
10615,999760,1004410,686.846
10616,999770,1004410,686.684
10617,999780,1004410,686.59
10618,999790,1004410,686.515
10619,999800,1004410,686.536
10620,999810,1004410,686.624
10621,999820,1004410,686.688
10622,999830,1004410,686.784
10623,999840,1004410,686.935
10624,999850,1004410,687.193
10625,999860,1004410,687.397
10626,999870,1004410,687.6
10627,999880,1004410,687.887
10628,999890,1004410,688.182
10629,999900,1004410,688.496
10630,999910,1004410,688.691
10631,999920,1004410,688.865
10632,999930,1004410,688.966
10633,999940,1004410,688.947
10634,999950,1004410,688.885
10635,999960,1004410,688.661
10636,999970,1004410,688.426
10637,999980,1004410,688.201
10638,999990,1004410,687.92
10639,1000000,1004410,687.596
10640,1000010,1004410,687.198
10641,1000020,1004410,686.862
10642,1000030,1004410,686.479
10643,1000040,1004410,686.104
10644,1000050,1004410,685.65
10645,1000060,1004410,685.061
10646,1000070,1004410,684.378
10647,1000080,1004410,683.613
10648,1000090,1004410,682.9
10649,1000100,1004410,682.148
10650,1000110,1004410,681.416
10651,1000120,1004410,680.655
10652,1000130,1004410,679.789
10653,1000140,1004410,679.004
10654,1000150,1004410,678.309
10655,1000160,1004410,677.656
10656,1000170,1004410,677.104
10657,1000180,1004410,676.7
10658,1000190,1004410,676.21
10659,1000200,1004410,675.816
10660,1000210,1004410,675.354
10661,1000220,1004410,674.725
10662,1000230,1004410,674.002
10663,1000240,1004410,673.073
10664,1000250,1004410,672.111
10665,1000260,1004410,671.116
10666,1000270,1004410,670.031
10667,1000280,1004410,669.126
10668,1000290,1004410,668.238
10669,1000300,1004410,667.393
10670,1000310,1004410,666.553
10671,1000320,1004410,665.888
10672,1000330,1004410,665.286
10673,1000340,1004410,664.794
10674,1000350,1004410,664.526
10675,1000360,1004410,664.473
10676,1000370,1004410,664.307
10677,1000380,1004410,664.205
10678,1000390,1004410,664.108
10679,1000400,1004410,664.203
10680,1000410,1004410,664.358
10681,1000420,1004410,664.649
10682,1000430,1004410,664.966
10683,1000440,1004410,665.347
10684,1000450,1004410,665.677
10685,1000460,1004410,665.825
10686,1000470,1004410,665.746
10687,1000480,1004410,665.451
10688,1000490,1004410,665.074
10689,1000500,1004410,664.748
10690,1000510,1004410,664.227
10691,1000520,1004410,663.852
10692,1000530,1004410,663.102
10693,1000540,1004410,661.929
10694,1000550,1004410,660.797
10695,1000560,1004410,659.751
10696,1000570,1004410,658.743
10697,1000580,1004410,657.942
10698,1000590,1004410,657.442
10699,1000600,1004410,656.969
10700,1000610,1004410,656.808
10701,1000620,1004410,656.507
10702,1000630,1004410,656.32
10703,1000640,1004410,656.37
10704,1000650,1004410,656.472
10705,1000660,1004410,656.748
10706,999660,1004420,690.424
10707,999670,1004420,689.753
10708,999680,1004420,689.232
10709,999690,1004420,688.815
10710,999700,1004420,688.418
10711,999710,1004420,688.086
10712,999720,1004420,687.776
10713,999730,1004420,687.551
10714,999740,1004420,687.429
10715,999750,1004420,687.33
10716,999760,1004420,687.204
10717,999770,1004420,687.013
10718,999780,1004420,686.922
10719,999790,1004420,686.898
10720,999800,1004420,686.88
10721,999810,1004420,686.969
10722,999820,1004420,686.983
10723,999830,1004420,687.074
10724,999840,1004420,687.216
10725,999850,1004420,687.459
10726,999860,1004420,687.641
10727,999870,1004420,687.842
10728,999880,1004420,688.053
10729,999890,1004420,688.315
10730,999900,1004420,688.553
10731,999910,1004420,688.721
10732,999920,1004420,688.879
10733,999930,1004420,688.924
10734,999940,1004420,688.891
10735,999950,1004420,688.726
10736,999960,1004420,688.555
10737,999970,1004420,688.358
10738,999980,1004420,688.145
10739,999990,1004420,687.895
10740,1000000,1004420,687.539
10741,1000010,1004420,687.139
10742,1000020,1004420,686.79
10743,1000030,1004420,686.402
10744,1000040,1004420,686.064
10745,1000050,1004420,685.63
10746,1000060,1004420,685.071
10747,1000070,1004420,684.38
10748,1000080,1004420,683.562
10749,1000090,1004420,682.792
10750,1000100,1004420,681.962
10751,1000110,1004420,681.15
10752,1000120,1004420,680.289
10753,1000130,1004420,679.381
10754,1000140,1004420,678.563
10755,1000150,1004420,677.784
10756,1000160,1004420,677.091
10757,1000170,1004420,676.459
10758,1000180,1004420,675.901
10759,1000190,1004420,675.42
10760,1000200,1004420,675.021
10761,1000210,1004420,674.522
10762,1000220,1004420,673.925
10763,1000230,1004420,673.145
10764,1000240,1004420,672.272
10765,1000250,1004420,671.394
10766,1000260,1004420,670.584
10767,1000270,1004420,669.691
10768,1000280,1004420,668.866
10769,1000290,1004420,668.05
10770,1000300,1004420,667.261
10771,1000310,1004420,666.597
10772,1000320,1004420,666.015
10773,1000330,1004420,665.604
10774,1000340,1004420,665.153
10775,1000350,1004420,665.015
10776,1000360,1004420,664.881
10777,1000370,1004420,664.753
10778,1000380,1004420,664.703
10779,1000390,1004420,664.655
10780,1000400,1004420,664.692
10781,1000410,1004420,664.846
10782,1000420,1004420,665.122
10783,1000430,1004420,665.425
10784,1000440,1004420,665.816
10785,1000450,1004420,666.136
10786,1000460,1004420,666.264
10787,1000470,1004420,666.197
10788,1000480,1004420,665.87
10789,1000490,1004420,665.446
10790,1000500,1004420,664.97
10791,1000510,1004420,664.602
10792,1000520,1004420,664.213
10793,1000530,1004420,663.457
10794,1000540,1004420,662.345
10795,1000550,1004420,661.394
10796,1000560,1004420,660.305
10797,1000570,1004420,659.396
10798,1000580,1004420,658.705
10799,1000590,1004420,658.179
10800,1000600,1004420,657.809
10801,1000610,1004420,657.598
10802,1000620,1004420,657.229
10803,1000630,1004420,657.033
10804,1000640,1004420,656.904
10805,1000650,1004420,656.935
10806,1000660,1004420,657.164
10807,999660,1004430,690.788
10808,999670,1004430,690.184
10809,999680,1004430,689.695
10810,999690,1004430,689.268
10811,999700,1004430,688.835
10812,999710,1004430,688.513
10813,999720,1004430,688.181
10814,999730,1004430,688
10815,999740,1004430,687.819
10816,999750,1004430,687.697
10817,999760,1004430,687.527
10818,999770,1004430,687.391
10819,999780,1004430,687.316
10820,999790,1004430,687.258
10821,999800,1004430,687.237
10822,999810,1004430,687.344
10823,999820,1004430,687.333
10824,999830,1004430,687.38
10825,999840,1004430,687.514
10826,999850,1004430,687.703
10827,999860,1004430,687.872
10828,999870,1004430,688.023
10829,999880,1004430,688.248
10830,999890,1004430,688.467
10831,999900,1004430,688.626
10832,999910,1004430,688.729
10833,999920,1004430,688.857
10834,999930,1004430,688.879
10835,999940,1004430,688.832
10836,999950,1004430,688.641
10837,999960,1004430,688.441
10838,999970,1004430,688.237
10839,999980,1004430,688.054
10840,999990,1004430,687.794
10841,1000000,1004430,687.462
10842,1000010,1004430,687.083
10843,1000020,1004430,686.751
10844,1000030,1004430,686.398
10845,1000040,1004430,686.072
10846,1000050,1004430,685.62
10847,1000060,1004430,685.018
10848,1000070,1004430,684.29
10849,1000080,1004430,683.528
10850,1000090,1004430,682.693
10851,1000100,1004430,681.778
10852,1000110,1004430,680.892
10853,1000120,1004430,679.952
10854,1000130,1004430,679.043
10855,1000140,1004430,678.157
10856,1000150,1004430,677.296
10857,1000160,1004430,676.474
10858,1000170,1004430,675.781
10859,1000180,1004430,675.219
10860,1000190,1004430,674.672
10861,1000200,1004430,674.185
10862,1000210,1004430,673.648
10863,1000220,1004430,673.134
10864,1000230,1004430,672.367
10865,1000240,1004430,671.558
10866,1000250,1004430,670.765
10867,1000260,1004430,669.965
10868,1000270,1004430,669.182
10869,1000280,1004430,668.465
10870,1000290,1004430,667.742
10871,1000300,1004430,667.044
10872,1000310,1004430,666.514
10873,1000320,1004430,666.065
10874,1000330,1004430,665.746
10875,1000340,1004430,665.54
10876,1000350,1004430,665.451
10877,1000360,1004430,665.286
10878,1000370,1004430,665.164
10879,1000380,1004430,665.08
10880,1000390,1004430,665.051
10881,1000400,1004430,665.083
10882,1000410,1004430,665.174
10883,1000420,1004430,665.504
10884,1000430,1004430,665.854
10885,1000440,1004430,666.216
10886,1000450,1004430,666.5
10887,1000460,1004430,666.675
10888,1000470,1004430,666.578
10889,1000480,1004430,666.301
10890,1000490,1004430,665.837
10891,1000500,1004430,665.303
10892,1000510,1004430,664.956
10893,1000520,1004430,664.626
10894,1000530,1004430,664.021
10895,1000540,1004430,662.849
10896,1000550,1004430,661.875
10897,1000560,1004430,660.908
10898,1000570,1004430,660.098
10899,1000580,1004430,659.427
10900,1000590,1004430,658.992
10901,1000600,1004430,658.638
10902,1000610,1004430,658.249
10903,1000620,1004430,657.898
10904,1000630,1004430,657.671
10905,1000640,1004430,657.479
10906,1000650,1004430,657.384
10907,1000660,1004430,657.493
10908,999660,1004440,691.279
10909,999670,1004440,690.665
10910,999680,1004440,690.167
10911,999690,1004440,689.7
10912,999700,1004440,689.282
10913,999710,1004440,688.957
10914,999720,1004440,688.64
10915,999730,1004440,688.408
10916,999740,1004440,688.245
10917,999750,1004440,688.086
10918,999760,1004440,687.887
10919,999770,1004440,687.791
10920,999780,1004440,687.759
10921,999790,1004440,687.667
10922,999800,1004440,687.633
10923,999810,1004440,687.663
10924,999820,1004440,687.686
10925,999830,1004440,687.692
10926,999840,1004440,687.812
10927,999850,1004440,687.917
10928,999860,1004440,688.082
10929,999870,1004440,688.19
10930,999880,1004440,688.399
10931,999890,1004440,688.592
10932,999900,1004440,688.668
10933,999910,1004440,688.681
10934,999920,1004440,688.801
10935,999930,1004440,688.797
10936,999940,1004440,688.75
10937,999950,1004440,688.548
10938,999960,1004440,688.332
10939,999970,1004440,688.119
10940,999980,1004440,687.976
10941,999990,1004440,687.735
10942,1000000,1004440,687.37
10943,1000010,1004440,687.069
10944,1000020,1004440,686.737
10945,1000030,1004440,686.375
10946,1000040,1004440,686.062
10947,1000050,1004440,685.589
10948,1000060,1004440,684.95
10949,1000070,1004440,684.237
10950,1000080,1004440,683.463
10951,1000090,1004440,682.534
10952,1000100,1004440,681.606
10953,1000110,1004440,680.655
10954,1000120,1004440,679.64
10955,1000130,1004440,678.702
10956,1000140,1004440,677.733
10957,1000150,1004440,676.841
10958,1000160,1004440,676.011
10959,1000170,1004440,675.268
10960,1000180,1004440,674.595
10961,1000190,1004440,673.967
10962,1000200,1004440,673.459
10963,1000210,1004440,672.913
10964,1000220,1004440,672.31
10965,1000230,1004440,671.678
10966,1000240,1004440,670.882
10967,1000250,1004440,670.156
10968,1000260,1004440,669.421
10969,1000270,1004440,668.714
10970,1000280,1004440,668.041
10971,1000290,1004440,667.396
10972,1000300,1004440,666.851
10973,1000310,1004440,666.383
10974,1000320,1004440,666.091
10975,1000330,1004440,665.881
10976,1000340,1004440,665.853
10977,1000350,1004440,665.796
10978,1000360,1004440,665.624
10979,1000370,1004440,665.473
10980,1000380,1004440,665.381
10981,1000390,1004440,665.311
10982,1000400,1004440,665.318
10983,1000410,1004440,665.424
10984,1000420,1004440,665.731
10985,1000430,1004440,666.195
10986,1000440,1004440,666.576
10987,1000450,1004440,666.83
10988,1000460,1004440,667.029
10989,1000470,1004440,666.969
10990,1000480,1004440,666.732
10991,1000490,1004440,666.225
10992,1000500,1004440,665.66
10993,1000510,1004440,665.309
10994,1000520,1004440,664.981
10995,1000530,1004440,664.488
10996,1000540,1004440,663.408
10997,1000550,1004440,662.528
10998,1000560,1004440,661.668
10999,1000570,1004440,660.806
11000,1000580,1004440,660.183
11001,1000590,1004440,659.633
11002,1000600,1004440,659.2
11003,1000610,1004440,658.819
11004,1000620,1004440,658.467
11005,1000630,1004440,658.187
11006,1000640,1004440,657.906
11007,1000650,1004440,657.726
11008,1000660,1004440,657.713
11009,999660,1004450,691.802
11010,999670,1004450,691.168
11011,999680,1004450,690.656
11012,999690,1004450,690.153
11013,999700,1004450,689.755
11014,999710,1004450,689.411
11015,999720,1004450,689.122
11016,999730,1004450,688.852
11017,999740,1004450,688.645
11018,999750,1004450,688.465
11019,999760,1004450,688.321
11020,999770,1004450,688.261
11021,999780,1004450,688.169
11022,999790,1004450,688.074
11023,999800,1004450,688.011
11024,999810,1004450,688.014
11025,999820,1004450,688.046
11026,999830,1004450,688.036
11027,999840,1004450,688.066
11028,999850,1004450,688.143
11029,999860,1004450,688.257
11030,999870,1004450,688.381
11031,999880,1004450,688.527
11032,999890,1004450,688.642
11033,999900,1004450,688.703
11034,999910,1004450,688.646
11035,999920,1004450,688.751
